transaction_id,transaction_date,description,category,transaction_type,amount,payment_method,expected_category
766,2024-11-08,Bayar kos,Tempat Tinggal,Pengeluaran,904651.0,Transfer Bank,Tempat Tinggal
767,2025-08-07,Transfer teman,Transfer Teman/Keluarga,Pemasukan,296651.0,Kartu Debit,Transfer Teman/Keluarga
768,2025-03-04,Bonus,Gaji,Pemasukan,2418459.0,E-Wallet,Gaji
769,2025-06-12,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,171404.0,E-Wallet,Transfer Teman/Keluarga
770,2025-04-17,Transfer teman,Transfer Teman/Keluarga,Pemasukan,95252.0,Kartu Debit,Transfer Teman/Keluarga
771,2026-02-23,Cloud storage,Pembayaran Langganan,Pengeluaran,53900.0,Kartu Kredit,Pembayaran Langganan
772,2026-05-07,Gaji bulanan,Gaji,Pemasukan,6337330.0,Kartu Debit,Gaji
773,2025-05-27,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,100260.0,Transfer Bank,Transfer Teman/Keluarga
774,2025-04-03,Beli makan siang,Makanan & Minuman,Pengeluaran,194692.0,Kartu Debit,Makanan & Minuman
775,2025-12-20,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,280561.0,Kartu Debit,Transfer Teman/Keluarga
776,2025-11-23,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,289899.0,Kartu Debit,Transfer Teman/Keluarga
777,2025-11-08,Bonus,Gaji,Pengeluaran,2238951.0,Kartu Debit,Gaji
778,2024-10-02,Konser,Hiburan,Pengeluaran,402898.0,Kartu Kredit,Hiburan
779,2025-03-27,Transfer teman,Transfer Teman/Keluarga,Pemasukan,225199.0,E-Wallet,Transfer Teman/Keluarga
780,2025-09-01,Bonus,Gaji,Pemasukan,2794405.0,Kartu Debit,Gaji
781,2025-05-26,Belanja Bulanan,Belanja Bulanan,Pengeluaran,387501.0,Tunai,Belanja Bulanan
782,2025-02-04,Service AC kos,Tempat Tinggal,Pengeluaran,51400.0,Transfer Bank,Tempat Tinggal
783,2025-11-24,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,212901.0,Kartu Kredit,Belanja Bulanan
784,2026-05-24,Jajan,Makanan & Minuman,Pengeluaran,32295.0,Kartu Debit,Makanan & Minuman
785,2024-11-06,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50349.0,E-Wallet,Tempat Tinggal
786,2026-05-01,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,413446.0,Kartu Debit,Belanja Bulanan
787,2025-08-19,Ojek online,Transportasi,Pengeluaran,48203.0,Kartu Debit,Transportasi
788,2025-07-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,157003.0,E-Wallet,Transfer Teman/Keluarga
789,2025-06-03,Pulsa prabayar,Pulsa & Internet,Pengeluaran,50405.0,Kartu Debit,Pulsa & Internet
790,2024-11-11,Transfer teman,Transfer Teman/Keluarga,Pemasukan,285676.0,Transfer Bank,Transfer Teman/Keluarga
791,2024-12-30,Service AC kos,Tempat Tinggal,Pengeluaran,51385.0,E-Wallet,Tempat Tinggal
792,2026-01-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,66251.0,Kartu Debit,Transfer Teman/Keluarga
793,2025-10-23,Tiket KRL,Transportasi,Pengeluaran,69520.0,Tunai,Transportasi
794,2024-07-27,Transfer teman,Transfer Teman/Keluarga,Pemasukan,217561.0,E-Wallet,Transfer Teman/Keluarga
795,2024-08-14,Taksi,Transportasi,Pengeluaran,50772.0,Tunai,Transportasi
796,2026-05-05,Bonus,Gaji,Pemasukan,2557416.0,Transfer Bank,Gaji
797,2025-09-05,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,262789.0,Transfer Bank,Transfer Teman/Keluarga
798,2025-09-25,Service AC kos,Tempat Tinggal,Pengeluaran,50360.0,Transfer Bank,Tempat Tinggal
799,2024-08-26,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,191301.0,Kartu Debit,Transfer Teman/Keluarga
800,2026-01-01,Gaji bulanan,Gaji,Pemasukan,6086621.0,Transfer Bank,Gaji
801,2025-05-31,Bonus,Gaji,Pemasukan,2458889.0,Transfer Bank,Gaji
802,2025-10-16,Gaji bulanan,Gaji,Pemasukan,6337080.0,Transfer Bank,Gaji
803,2025-05-11,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,201931.0,Kartu Debit,Belanja Bulanan
804,2025-12-30,Gaji bulanan,Gaji,Pemasukan,6413881.0,E-Wallet,Gaji
805,2025-10-05,Cloud storage,Pembayaran Langganan,Pengeluaran,53044.0,Kartu Kredit,Pembayaran Langganan
806,2026-05-11,Langganan streaming,Hiburan,Pengeluaran,46886.0,E-Wallet,Hiburan
807,2024-07-16,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,115497.0,E-Wallet,Transfer Teman/Keluarga
808,2025-04-21,Netflix,Pembayaran Langganan,Pengeluaran,26536.0,Kartu Kredit,Pembayaran Langganan
809,2025-06-11,Jajan,Makanan & Minuman,Pengeluaran,49540.0,Kartu Kredit,Makanan & Minuman
810,2024-10-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,134790.0,E-Wallet,Transfer Teman/Keluarga
811,2025-06-25,Transfer teman,Transfer Teman/Keluarga,Pemasukan,287865.0,Transfer Bank,Transfer Teman/Keluarga
812,2026-01-18,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,176662.0,E-Wallet,Transfer Teman/Keluarga
813,2024-10-27,Kopi,Makanan & Minuman,Pengeluaran,45353.0,Kartu Kredit,Makanan & Minuman
814,2024-09-16,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,217611.0,Kartu Debit,Transfer Teman/Keluarga
815,2024-07-28,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,120043.0,Transfer Bank,Transfer Teman/Keluarga
816,2025-06-01,Transfer teman,Transfer Teman/Keluarga,Pemasukan,75894.0,Transfer Bank,Transfer Teman/Keluarga
817,2025-07-15,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,187702.0,Transfer Bank,Transfer Teman/Keluarga
818,2026-04-09,Bayar kos,Tempat Tinggal,Pengeluaran,980908.0,Transfer Bank,Tempat Tinggal
819,2024-08-08,Pulsa prabayar,Pulsa & Internet,Pengeluaran,115051.0,Transfer Bank,Pulsa & Internet
820,2025-03-16,Bonus,Gaji,Pemasukan,2462165.0,Transfer Bank,Gaji
821,2025-09-14,Ojek online,Transportasi,Pengeluaran,49887.0,Tunai,Transportasi
822,2025-11-14,Paket data,Pulsa & Internet,Pengeluaran,93318.0,Kartu Kredit,Pulsa & Internet
823,2024-06-21,Jajan,Makanan & Minuman,Pengeluaran,38608.0,Kartu Debit,Makanan & Minuman
824,2024-09-27,Gaji bulanan,Gaji,Pemasukan,6221904.0,Kartu Debit,Gaji
825,2024-12-27,Bonus,Gaji,Pemasukan,2520640.0,Transfer Bank,Gaji
826,2025-02-12,Transfer teman,Transfer Teman/Keluarga,Pemasukan,214021.0,Transfer Bank,Transfer Teman/Keluarga
827,2025-01-07,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,356966.0,Kartu Kredit,Belanja Bulanan
828,2024-09-30,Gaji bulanan,Gaji,Pemasukan,6178988.0,E-Wallet,Gaji
829,2025-10-04,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51365.0,E-Wallet,Tempat Tinggal
830,2025-07-29,Liburan,Hiburan,Pengeluaran,396510.0,Kartu Kredit,Hiburan
831,2025-03-14,Belanja dapur,Makanan & Minuman,Pengeluaran,597360.0,Kartu Kredit,Makanan & Minuman
832,2025-08-02,Pulsa prabayar,Pulsa & Internet,Pengeluaran,137347.0,E-Wallet,Pulsa & Internet
833,2025-08-04,Transfer teman,Transfer Teman/Keluarga,Pemasukan,299269.0,Transfer Bank,Transfer Teman/Keluarga
834,2024-07-30,Gaji bulanan,Gaji,Pemasukan,6146552.0,E-Wallet,Gaji
835,2025-07-11,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,52654.0,E-Wallet,Transfer Teman/Keluarga
836,2025-11-21,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,61575.0,Kartu Debit,Transfer Teman/Keluarga
837,2024-07-18,Belanja dapur,Makanan & Minuman,Pengeluaran,252520.0,Kartu Kredit,Makanan & Minuman
838,2024-07-03,Transfer teman,Transfer Teman/Keluarga,Pemasukan,126619.0,E-Wallet,Transfer Teman/Keluarga
839,2025-01-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,222662.0,Transfer Bank,Transfer Teman/Keluarga
840,2025-01-16,Transfer teman,Transfer Teman/Keluarga,Pemasukan,293748.0,E-Wallet,Transfer Teman/Keluarga
841,2025-11-02,Taksi,Transportasi,Pengeluaran,52429.0,Tunai,Transportasi
842,2024-06-16,Kopi,Makanan & Minuman,Pengeluaran,28985.0,Kartu Debit,Makanan & Minuman
843,2025-08-26,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,216643.0,Transfer Bank,Transfer Teman/Keluarga
844,2024-10-29,Bayar kos,Tempat Tinggal,Pengeluaran,821367.0,Tunai,Tempat Tinggal
845,2026-01-09,Pulsa prabayar,Pulsa & Internet,Pengeluaran,103229.0,Kartu Kredit,Pulsa & Internet
846,2025-12-11,Langganan streaming,Hiburan,Pengeluaran,46422.0,E-Wallet,Hiburan
847,2024-12-04,Taksi,Transportasi,Pengeluaran,59818.0,Transfer Bank,Transportasi
848,2024-11-23,Bonus,Gaji,Pemasukan,2334009.0,E-Wallet,Gaji
849,2025-02-08,Spotify Premium,Pembayaran Langganan,Pengeluaran,22190.0,Kartu Kredit,Pembayaran Langganan
850,2024-09-12,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,342031.0,Transfer Bank,Belanja Bulanan
851,2025-01-20,Spotify Premium,Pembayaran Langganan,Pengeluaran,24375.0,Transfer Bank,Pembayaran Langganan
852,2024-07-08,Bensin,Transportasi,Pengeluaran,46384.0,Tunai,Transportasi
853,2025-10-01,Langganan streaming,Hiburan,Pengeluaran,44068.0,E-Wallet,Hiburan
854,2025-09-06,Tiket KRL,Transportasi,Pengeluaran,24196.0,Tunai,Transportasi
855,2025-06-25,Pakaian baru,Belanja Bulanan,Pengeluaran,472575.0,Tunai,Belanja Bulanan
856,2024-06-25,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,153567.0,Kartu Debit,Transfer Teman/Keluarga
857,2025-10-21,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50534.0,E-Wallet,Tempat Tinggal
858,2025-10-16,Bayar kos,Tempat Tinggal,Pengeluaran,877594.0,Transfer Bank,Tempat Tinggal
859,2024-11-13,Pakaian baru,Belanja Bulanan,Pengeluaran,383353.0,Tunai,Belanja Bulanan
860,2025-03-14,Pakaian baru,Belanja Bulanan,Pengeluaran,499410.0,Kartu Kredit,Belanja Bulanan
861,2025-07-07,Transfer teman,Transfer Teman/Keluarga,Pemasukan,293785.0,E-Wallet,Transfer Teman/Keluarga
862,2026-01-24,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,449144.0,Kartu Kredit,Belanja Bulanan
863,2026-01-05,Gaji bulanan,Gaji,Pemasukan,6387623.0,E-Wallet,Gaji
864,2024-08-15,Ojek online,Transportasi,Pengeluaran,12453.0,Transfer Bank,Transportasi
865,2026-05-06,Taksi,Transportasi,Pengeluaran,72211.0,Transfer Bank,Transportasi
866,2025-05-18,Ojek online,Transportasi,Pengeluaran,40205.0,E-Wallet,Transportasi
867,2026-02-02,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,110591.0,Transfer Bank,Transfer Teman/Keluarga
869,2026-01-04,Transfer teman,Transfer Teman/Keluarga,Pemasukan,283233.0,Kartu Debit,Transfer Teman/Keluarga
870,2024-08-13,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,212029.0,Kartu Debit,Transfer Teman/Keluarga
871,2025-07-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,255326.0,E-Wallet,Transfer Teman/Keluarga
872,2025-07-11,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,111093.0,Transfer Bank,Transfer Teman/Keluarga
873,2026-03-24,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,120617.0,E-Wallet,Transfer Teman/Keluarga
874,2026-04-24,Gaji bulanan,Gaji,Pemasukan,6397033.0,Transfer Bank,Gaji
875,2025-08-20,Bonus,Gaji,Pemasukan,2767906.0,Kartu Debit,Gaji
876,2025-03-12,Konser,Hiburan,Pengeluaran,431720.0,E-Wallet,Hiburan
877,2025-03-04,Bonus,Gaji,Pemasukan,2402552.0,Kartu Debit,Gaji
878,2025-10-21,Belanja dapur,Makanan & Minuman,Pengeluaran,537741.0,E-Wallet,Makanan & Minuman
879,2025-01-15,Gaji bulanan,Gaji,Pemasukan,6344983.0,Kartu Debit,Gaji
880,2025-10-13,Gaji bulanan,Gaji,Pemasukan,6341540.0,Kartu Debit,Gaji
881,2026-01-12,Cloud storage,Pembayaran Langganan,Pengeluaran,53158.0,E-Wallet,Pembayaran Langganan
882,2024-09-25,Taksi,Transportasi,Pengeluaran,36969.0,Transfer Bank,Transportasi
883,2024-10-15,Langganan streaming,Hiburan,Pengeluaran,30972.0,E-Wallet,Hiburan
884,2025-04-16,Bonus,Gaji,Pemasukan,1729656.0,Kartu Debit,Gaji
885,2024-12-21,Tiket bioskop,Hiburan,Pengeluaran,41677.0,Kartu Kredit,Hiburan
886,2025-06-25,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,213061.0,E-Wallet,Transfer Teman/Keluarga
887,2025-04-06,Makan malam restoran,Makanan & Minuman,Pengeluaran,436209.0,E-Wallet,Makanan & Minuman
888,2024-09-20,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,50281.0,Transfer Bank,Transfer Teman/Keluarga
889,2024-08-16,Gaji bulanan,Gaji,Pemasukan,6270338.0,Kartu Debit,Gaji
890,2024-05-29,Gaji bulanan,Gaji,Pemasukan,6264520.0,E-Wallet,Gaji
891,2026-04-10,Bonus,Gaji,Pemasukan,2716060.0,Transfer Bank,Gaji
892,2024-05-28,Tiket bioskop,Hiburan,Pengeluaran,46856.0,Transfer Bank,Hiburan
893,2024-07-15,Konser,Hiburan,Pengeluaran,302637.0,E-Wallet,Hiburan
894,2025-12-15,Gaji bulanan,Gaji,Pemasukan,6014099.0,E-Wallet,Gaji
895,2024-11-21,Bensin,Transportasi,Pengeluaran,59961.0,Tunai,Transportasi
896,2024-11-28,Langganan streaming,Hiburan,Pengeluaran,30580.0,Transfer Bank,Hiburan
897,2024-11-01,Transfer teman,Transfer Teman/Keluarga,Pemasukan,177870.0,Transfer Bank,Transfer Teman/Keluarga
898,2025-04-10,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51586.0,Transfer Bank,Tempat Tinggal
899,2025-08-25,Gaji bulanan,Gaji,Pemasukan,6170276.0,E-Wallet,Gaji
900,2025-10-02,Gaji bulanan,Gaji,Pemasukan,6073073.0,Transfer Bank,Gaji
901,2025-06-05,Tagihan internet,Pulsa & Internet,Pengeluaran,75888.0,Kartu Kredit,Pulsa & Internet
902,2026-03-03,Spotify Premium,Pembayaran Langganan,Pengeluaran,21696.0,Transfer Bank,Pembayaran Langganan
903,2026-01-12,Service AC kos,Tempat Tinggal,Pengeluaran,51382.0,Kartu Debit,Tempat Tinggal
904,2025-04-29,Bonus,Gaji,Pemasukan,2637476.0,E-Wallet,Gaji
905,2026-04-14,Gaji bulanan,Gaji,Pemasukan,6498091.0,Kartu Debit,Gaji
906,2024-09-19,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51539.0,Kartu Debit,Tempat Tinggal
907,2025-11-02,Gaji bulanan,Gaji,Pemasukan,6072076.0,E-Wallet,Gaji
908,2024-07-31,Gaji bulanan,Gaji,Pemasukan,6302982.0,Transfer Bank,Gaji
909,2026-03-30,Gaji bulanan,Gaji,Pemasukan,6264961.0,E-Wallet,Gaji
910,2025-08-26,Bonus,Gaji,Pemasukan,1482667.0,E-Wallet,Gaji
911,2026-05-10,Gym membership,Pembayaran Langganan,Pengeluaran,200329.0,Kartu Debit,Pembayaran Langganan
912,2026-03-28,Transfer teman,Transfer Teman/Keluarga,Pemasukan,253420.0,Kartu Debit,Transfer Teman/Keluarga
913,2025-06-24,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,300084.0,Tunai,Belanja Bulanan
914,2025-11-11,Tiket KRL,Transportasi,Pengeluaran,42764.0,E-Wallet,Transportasi
915,2026-03-17,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,253008.0,Kartu Debit,Transfer Teman/Keluarga
916,2026-04-18,Makan malam restoran,Makanan & Minuman,Pengeluaran,294011.0,Kartu Debit,Makanan & Minuman
917,2024-11-01,Spotify Premium,Pembayaran Langganan,Pengeluaran,29088.0,E-Wallet,Pembayaran Langganan
918,2025-11-24,Gaji bulanan,Gaji,Pemasukan,6010384.0,Lainnya,Gaji
919,2024-11-02,Bonus,Gaji,Pemasukan,2656283.0,Transfer Bank,Gaji
920,2025-04-23,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,451098.0,Kartu Debit,Belanja Bulanan
921,2025-06-27,Transfer teman,Transfer Teman/Keluarga,Pemasukan,70351.0,Kartu Debit,Transfer Teman/Keluarga
922,2025-07-15,Ojek online,Transportasi,Pengeluaran,71821.0,Tunai,Transportasi
923,2025-08-12,Gaji bulanan,Gaji,Pemasukan,6143543.0,Kartu Debit,Gaji
924,2025-08-01,Gaji bulanan,Gaji,Pemasukan,6065752.0,E-Wallet,Gaji
925,2025-03-21,Pakaian baru,Belanja Bulanan,Pengeluaran,227755.0,Transfer Bank,Belanja Bulanan
926,2024-07-14,Bayar kos,Tempat Tinggal,Pengeluaran,963921.0,Kartu Debit,Tempat Tinggal
927,2025-07-29,Bonus,Gaji,Pemasukan,1155292.0,Kartu Debit,Gaji
928,2025-11-14,Kopi,Makanan & Minuman,Pengeluaran,19107.0,Tunai,Makanan & Minuman
929,2026-01-22,Pakaian baru,Belanja Bulanan,Pengeluaran,292122.0,Transfer Bank,Belanja Bulanan
930,2026-01-05,Gaji bulanan,Gaji,Pemasukan,6403268.0,Transfer Bank,Gaji
931,2024-06-02,Gaji bulanan,Gaji,Pemasukan,6060470.0,Kartu Debit,Gaji
932,2025-12-09,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,269188.0,Transfer Bank,Transfer Teman/Keluarga
933,2026-03-22,Taksi,Transportasi,Pengeluaran,22543.0,Kartu Debit,Transportasi
934,2024-08-24,Ojek online,Transportasi,Pengeluaran,20762.0,Kartu Debit,Transportasi
935,2024-11-11,Transfer teman,Transfer Teman/Keluarga,Pemasukan,64819.0,Kartu Debit,Transfer Teman/Keluarga
936,2026-04-17,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,234154.0,Kartu Debit,Transfer Teman/Keluarga
937,2025-11-17,Service AC kos,Tempat Tinggal,Pengeluaran,51108.0,Kartu Debit,Tempat Tinggal
938,2025-08-29,Pakaian baru,Belanja Bulanan,Pengeluaran,302976.0,Kartu Kredit,Belanja Bulanan
939,2025-10-17,Gaji bulanan,Gaji,Pemasukan,6349657.0,Kartu Debit,Gaji
940,2025-10-08,Bensin,Transportasi,Pengeluaran,26777.0,E-Wallet,Transportasi
941,2024-11-28,Cloud storage,Pembayaran Langganan,Pengeluaran,52001.0,Transfer Bank,Pembayaran Langganan
942,2025-10-19,Gym membership,Pembayaran Langganan,Pengeluaran,200972.0,Transfer Bank,Pembayaran Langganan
943,2025-07-20,Gaji bulanan,Gaji,Pemasukan,6312996.0,Kartu Debit,Gaji
944,2025-01-02,Transfer Teman/Keluarga,Transfer Teman/Keluarga,Pemasukan,124712.0,Kartu Debit,Transfer Teman/Keluarga
945,2024-10-25,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51241.0,E-Wallet,Tempat Tinggal
946,2025-01-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,239811.0,Kartu Debit,Transfer Teman/Keluarga
947,2025-05-29,Liburan,Hiburan,Pengeluaran,305630.0,Kartu Debit,Hiburan
948,2025-01-14,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,176546.0,Transfer Bank,Transfer Teman/Keluarga
949,2026-04-05,Tiket KRL,Transportasi,Pengeluaran,14309.0,Tunai,Transportasi
950,2025-01-31,Bonus,Gaji,Pemasukan,1590947.0,Transfer Bank,Gaji
951,2025-08-22,Pulsa prabayar,Pulsa & Internet,Pengeluaran,87530.0,Kartu Kredit,Pulsa & Internet
952,2025-08-28,Bonus,Gaji,Pemasukan,1513286.0,Transfer Bank,Gaji
953,2024-09-14,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,321827.0,E-Wallet,Belanja Bulanan
954,2024-10-18,Bensin,Transportasi,Pengeluaran,40607.0,Kartu Debit,Transportasi
955,2024-10-11,Bayar kos,Tempat Tinggal,Pengeluaran,996626.0,E-Wallet,Tempat Tinggal
956,2025-07-20,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,163433.0,E-Wallet,Transfer Teman/Keluarga
957,2025-07-01,Beli makan siang,Makanan & Minuman,Pengeluaran,99793.0,Transfer Bank,Makanan & Minuman
958,2025-06-12,Tagihan internet,Pulsa & Internet,Pengeluaran,61386.0,E-Wallet,Pulsa & Internet
960,2025-10-02,Transfer teman,Transfer Teman/Keluarga,Pemasukan,197032.0,Transfer Bank,Transfer Teman/Keluarga
961,2024-11-24,Bensin,Transportasi,Pengeluaran,95521.0,E-Wallet,Transportasi
962,2026-02-25,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,247236.0,Kartu Debit,Transfer Teman/Keluarga
963,2025-05-14,Taksi,Transportasi,Pengeluaran,13790.0,Tunai,Transportasi
964,2025-04-11,Bonus,Gaji,Pemasukan,2630741.0,Transfer Bank,Gaji
965,2026-03-12,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50740.0,Tunai,Tempat Tinggal
966,2025-09-08,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51057.0,Transfer Bank,Tempat Tinggal
967,2025-02-05,Gaji bulanan,Gaji,Pemasukan,6389336.0,Transfer Bank,Gaji
968,2024-09-19,Liburan,Hiburan,Pengeluaran,410063.0,Transfer Bank,Hiburan
969,2025-08-17,Spotify Premium,Pembayaran Langganan,Pengeluaran,22594.0,Kartu Kredit,Pembayaran Langganan
970,2024-06-04,Pakaian baru,Belanja Bulanan,Pengeluaran,223579.0,Kartu Kredit,Belanja Bulanan
971,2025-11-23,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,212847.0,Kartu Debit,Transfer Teman/Keluarga
972,2026-01-06,Transfer teman,Transfer Teman/Keluarga,Pemasukan,259649.0,Kartu Debit,Transfer Teman/Keluarga
973,2025-08-19,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,204655.0,Transfer Bank,Transfer Teman/Keluarga
974,2025-07-05,Bayar kos,Tempat Tinggal,Pengeluaran,973251.0,Tunai,Tempat Tinggal
975,2026-02-05,Bonus,Gaji,Pemasukan,1829067.0,E-Wallet,Gaji
976,2024-08-11,Kopi,Makanan & Minuman,Pengeluaran,30227.0,Transfer Bank,Makanan & Minuman
977,2025-03-18,Gaji bulanan,Gaji,Pemasukan,6091154.0,Kartu Debit,Gaji
978,2024-12-30,Ojek online,Transportasi,Pengeluaran,95267.0,E-Wallet,Transportasi
979,2026-04-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,244087.0,Kartu Debit,Transfer Teman/Keluarga
980,2025-08-29,Ojek online,Transportasi,Pengeluaran,67364.0,Kartu Debit,Transportasi
981,2024-07-09,Belanja dapur,Makanan & Minuman,Pengeluaran,418195.0,Kartu Debit,Makanan & Minuman
982,2025-06-25,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,100744.0,Lainnya,Transfer Teman/Keluarga
983,2026-04-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,195077.0,Transfer Bank,Transfer Teman/Keluarga
984,2025-01-09,Spotify Premium,Pembayaran Langganan,Pengeluaran,25242.0,E-Wallet,Pembayaran Langganan
985,2024-08-18,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,286933.0,E-Wallet,Transfer Teman/Keluarga
986,2025-01-25,Gaji bulanan,Gaji,Pemasukan,6325348.0,Transfer Bank,Gaji
988,2025-12-09,Belanja dapur,Makanan & Minuman,Pengeluaran,296432.0,Kartu Debit,Makanan & Minuman
989,2025-11-22,Transfer teman,Transfer Teman/Keluarga,Pemasukan,235714.0,Kartu Debit,Transfer Teman/Keluarga
990,2025-07-06,Gaji bulanan,Gaji,Pemasukan,6232947.0,Kartu Debit,Gaji
991,2026-05-23,Transfer teman,Transfer Teman/Keluarga,Pemasukan,277522.0,Kartu Debit,Transfer Teman/Keluarga
992,2025-09-21,Transfer teman,Transfer Teman/Keluarga,Pemasukan,115452.0,Transfer Bank,Transfer Teman/Keluarga
993,2024-12-23,Transfer teman,Transfer Teman/Keluarga,Pemasukan,202406.0,Transfer Bank,Transfer Teman/Keluarga
994,2026-01-24,Bonus,Gaji,Pemasukan,2252264.0,Kartu Debit,Gaji
995,2025-12-14,Paket data,Pulsa & Internet,Pengeluaran,123051.0,E-Wallet,Pulsa & Internet
996,2024-07-24,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,154115.0,Transfer Bank,Transfer Teman/Keluarga
997,2024-10-27,Tiket bioskop,Hiburan,Pengeluaran,43489.0,Transfer Bank,Hiburan
998,2024-08-23,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,131631.0,Kartu Debit,Transfer Teman/Keluarga
999,2026-03-24,Bensin,Transportasi,Pengeluaran,39655.0,E-Wallet,Transportasi
1000,2025-11-19,Gym membership,Pembayaran Langganan,Pengeluaran,200802.0,Kartu Kredit,Pembayaran Langganan
1001,2026-01-15,Beli makan siang,Makanan & Minuman,Pengeluaran,42876.0,Transfer Bank,Makanan & Minuman
1002,2025-11-04,Spotify Premium,Pembayaran Langganan,Pengeluaran,23141.0,Kartu Kredit,Pembayaran Langganan
1003,2025-03-14,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,162956.0,Kartu Debit,Transfer Teman/Keluarga
1004,2025-10-20,Kopi,Makanan & Minuman,Pengeluaran,26452.0,Transfer Bank,Makanan & Minuman
1005,2025-05-18,Bonus,Gaji,Pemasukan,1860503.0,Kartu Debit,Gaji
1006,2026-02-13,Gaji bulanan,Gaji,Pemasukan,6247568.0,Kartu Debit,Gaji
1007,2024-07-02,Bonus,Gaji,Pemasukan,2815261.0,Kartu Debit,Gaji
1008,2024-08-01,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,323081.0,Tunai,Belanja Bulanan
1009,2024-06-03,Tiket KRL,Transportasi,Pengeluaran,57482.0,Tunai,Transportasi
1010,2025-02-16,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,59837.0,E-Wallet,Transfer Teman/Keluarga
1011,2025-10-22,Liburan,Hiburan,Pengeluaran,375289.0,Kartu Debit,Hiburan
1012,2025-05-04,Cloud storage,Pembayaran Langganan,Pengeluaran,51256.0,Kartu Kredit,Pembayaran Langganan
1013,2025-09-06,Gaji bulanan,Gaji,Pemasukan,6374015.0,Transfer Bank,Gaji
1014,2024-11-19,Netflix,Pembayaran Langganan,Pengeluaran,27399.0,Kartu Kredit,Pembayaran Langganan
1015,2026-04-21,Bonus,Gaji,Pemasukan,2497484.0,E-Wallet,Gaji
1016,2025-01-26,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,225572.0,Transfer Bank,Transfer Teman/Keluarga
