transaction_id,transaction_date,description,category,transaction_type,amount,payment_method
1238.0,2024-12-08,Gaji bulanan,Gaji,Pemasukan,6301840.0,Transfer Bank
1239.0,2025-02-02,Bonus,Gaji,Pemasukan,1756159.0,
1240.0,2025-06-27,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,238982.0,E-Wallet
1241.0,2026-01-21,Ojek online,Transportasi,Pengeluaran,73994.0,Kartu Debit
1242.0,2025-09-13,Gaji bulanan,Gaji,Pemasukan,6184645.0,Kartu Debit
1243.0,2025-08-08,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,93777.0,Transfer Bank
1244.0,2025-03-24,Beli makan siang,Makanan & Minuman,Pengeluaran,88091.0,Kartu Kredit
1245.0,2025-04-13,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,290997.0,Kartu Debit
1246.0,2025-05-09,Tagihan internet,Pulsa & Internet,Pengeluaran,67212.0,Kartu Debit
1247.0,2024-06-14,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,96215.0,Transfer Bank
1248.0,2025-12-10,Gaji bulanan,Gaji,Pemasukan,,Transfer Bank
1249.0,2024-12-28,Beli makan siang,Makanan & Minuman,Pengeluaran,45126.0,Kartu Debit
1250.0,2024-07-03,Bonus,Gaji,Pemasukan,1044996.0,Kartu Debit
1251.0,2026-02-04,Bonus,Gaji,Pemasukan,1449458.0,Transfer Bank
1252.0,2024-09-11,Tagihan internet,Pulsa & Internet,Pengeluaran,100919.0,Transfer Bank
1253.0,2025-01-13,Pakaian baru,Belanja Bulanan,Pengeluaran,239844.0,Tunai
1254.0,2025-02-12,Bonus,Pembayaran Langganan,Pemasukan,1629756.0,Transfer Bank
1255.0,2026-04-27,Netflix,Pembayaran Langganan,Pengeluaran,20379.0,E-Wallet
1256.0,2025-09-09,Pulsa prabayar,Pulsa & Internet,Pengeluaran,149447.0,Kartu Debit
1257.0,2025-03-16,Bonus,Gaji,Pemasukan,1942133.0,Transfer Bank
1258.0,2025-12-09,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,180987.0,Kartu Debit
1259.0,2025-08-13,Transfer teman,Transfer Teman/Keluarga,Pemasukan,111246.0,E-Wallet
1260.0,2025-11-10,Bonus,Gaji,Pemasukan,1028130.0,Transfer Bank
1261.0,,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,184511.0,Transfer Bank
1262.0,2025-02-25,Liburan,Hiburan,Pengeluaran,464506.0,Kartu Kredit
1263.0,2024-06-25,Paket data,Pulsa & Internet,Pengeluaran,95694.0,Kartu Kredit
1264.0,2026-05-08,Kopi,Makanan & Minuman,Pengeluaran,68800.0,Tunai
1265.0,2025-11-06,Pakaian baru,,Pengeluaran,352836.0,Tunai
1266.0,2024-09-17,Ojek online,Transportasi,Pengeluaran,74169.0,E-Wallet
1267.0,2025-02-14,Bonus,Gaji,Pemasukan,2371080.0,Kartu Debit
1268.0,2025-06-18,Bonus,Gaji,Pemasukan,1381468.0,Kartu Debit
1269.0,2026-02-16,Tiket KRL,Hiburan,Pengeluaran,98783.0,Transfer Bank
1270.0,2026-01-07,Transfer teman,Transfer Teman/Keluarga,Pemasukan,186158.0,E-Wallet
1271.0,2025-05-23,Jajan,Makanan & Minuman,Pengeluaran,10206.0,Kartu Debit
1272.0,2025-02-24,Tagihan internet,Pulsa & Internet,Pengeluaran,95852.0,Transfer Bank
1273.0,2026-01-11,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,102455.0,E-Wallet
1274.0,2026-01-14,Belanja dapur,Makanan & Minuman,Pengeluaran,423039.0,Tunai
1275.0,2025-04-27,Transfer teman,Transfer Teman/Keluarga,Pemasukan,118562.0,Transfer Bank
1276.0,2025-07-17,Transfer teman,Transfer Teman/Keluarga,Pemasukan,247760.0,E-Wallet
1277.0,2025-05-21,Pakaian baru,Belanja Bulanan,Pengeluaran,383392.0,Kartu Kredit
1278.0,2024-08-25,Bayar kos,Tempat Tinggal,Pengeluaran,809899.0,E-Wallet
1279.0,2024-09-07,Beli makan siang,Makanan & Minuman,Pengeluaran,68329.0,Kartu Debit
1280.0,2026-01-22,Gaji bulanan,Hiburan,Pemasukan,6209051.0,E-Wallet
1281.0,2025-11-02,Bonus,Gaji,Pemasukan,,Kartu Debit
1282.0,2025-10-20,Paket data,Pulsa & Internet,Pengeluaran,86515.0,Kartu Kredit
1283.0,2025-07-09,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,117384.0,Kartu Debit
1284.0,2025-01-12,Transfer teman,Transfer Teman/Keluarga,Pemasukan,54919.0,Kartu Debit
1285.0,2025-06-22,Transfer teman,Transfer Teman/Keluarga,Pemasukan,228911.0,Transfer Bank
1286.0,2025-02-22,Ojek online,Transportasi,Pengeluaran,60126.0,Transfer Bank
1287.0,2024-08-21,Spotify Premium,Pembayaran Langganan,Pengeluaran,26992.0,Kartu Debit
1288.0,2025-05-25,Gym membership,Pembayaran Langganan,Pengeluaran,200463.0,Transfer Bank
1289.0,2025-11-10,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,198919.0,Transfer Bank
1290.0,2026-04-06,Bonus,Gaji,Pemasukan,2451347.0,Kartu Debit
1291.0,2024-10-14,Spotify Premium,Pembayaran Langganan,Pengeluaran,28481.0,E-Wallet
1292.0,2025-06-11,Gaji bulanan,Gaji,Pemasukan,6344871.0,Transfer Bank
1293.0,2026-05-12,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,162442.0,Transfer Bank
1294.0,2024-06-14,Pakaian baru,Belanja Bulanan,Pengeluaran,324050.0,Tunai
1295.0,2024-06-05,Bensin,Transportasi,Pengeluaran,80165.0,Transfer Bank
1296.0,2025-07-22,Bayar kos,Tempat Tinggal,Pengeluaran,-804050.0,Tunai
1297.0,2025-01-24,Gaji bulanan,Gaji,Pemasukan,6301178.0,E-Wallet
1298.0,2026-02-19,Netflix,Pembayaran Langganan,Pengeluaran,24667.0,E-Wallet
1299.0,2025-05-29,Ojek online,Transportasi,Pengeluaran,46592.0,E-Wallet
1300.0,2026-01-02,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,273250.0,E-Wallet
1301.0,2025-12-05,Jajan,Makanan & Minuman,Pengeluaran,10684.0,Kartu Kredit
1302.0,2024-06-18,Tiket KRL,Transportasi,Pengeluaran,56740.0,Transfer Bank
1303.0,2024-07-05,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,62562.0,E-Wallet
1304.0,2025-10-20,Gaji bulanan,Gaji,Pemasukan,6456216.0,Transfer Bank
1305.0,2026-01-11,Liburan,Hiburan,Pengeluaran,449859.0,Kartu Kredit
1306.0,2025-04-26,Bensin,Transportasi,Pengeluaran,96830.0,Tunai
1307.0,2026-03-19,Tiket bioskop,Hiburan,Pengeluaran,44718.0,E-Wallet
1308.0,2026-03-03,Pakaian baru,Belanja Bulanan,Pengeluaran,230486.0,Kartu Kredit
1309.0,2026-03-06,Bonus,Pembayaran Langganan,Pemasukan,2496745.0,Transfer Bank
1310.0,2025-08-17,Gaji bulanan,Gaji,Pemasukan,6252400.0,E-Wallet
1311.0,2026-03-12,Bonus,Gaji,Pemasukan,2743167.0,E-Wallet
1312.0,2024-12-17,Transfer teman,Transfer Teman/Keluarga,Pemasukan,298900.0,Kartu Debit
1313.0,2025-08-07,Netflix,Pembayaran Langganan,Pengeluaran,25279.0,Transfer Bank
1314.0,2025-02-07,Transfer teman,Transfer Teman/Keluarga,Pemasukan,290774.0,E-Wallet
1315.0,2025-06-07,Tagihan internet,Pulsa & Internet,Pengeluaran,90864.0,E-Wallet
1316.0,2025-11-25,Jajan,Makanan & Minuman,Pengeluaran,46949.0,E-Wallet
1317.0,2026-04-17,Transfer teman,Transfer Teman/Keluarga,Pemasukan,120878.0,E-Wallet
1318.0,2025-04-04,Gaji bulanan,Hiburan,Pemasukan,6036631.0,Transfer Bank
1319.0,2025-01-26,Bonus,Gaji,Pemasukan,1910910.0,Transfer Bank
1320.0,2024-07-19,Konser,Hiburan,Pengeluaran,462665.0,Kartu Kredit
1321.0,2026-02-19,Langganan streaming,Hiburan,Pengeluaran,-48649.0,Kartu Debit
1322.0,2024-12-12,Tiket KRL,Transportasi,Pengeluaran,79067.0,Kartu Debit
1323.0,2025-05-25,Netflix,Makanan & Minuman,Pengeluaran,27314.0,E-Wallet
1324.0,2025-09-12,Transfer teman,,Pengeluaran,230190.0,Transfer Bank
1325.0,2024-08-08,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,105224.0,Transfer Bank
1326.0,2024-07-20,Cloud storage,Pembayaran Langganan,Pengeluaran,50130.0,Kartu Kredit
1327.0,2025-03-27,Konser,Hiburan,Pengeluaran,-338930.0,Transfer Bank
1328.0,2024-12-18,Kopi,Makanan & Minuman,Pengeluaran,20894.0,Kartu Debit
1329.0,2024-11-29,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,50871.0,E-Wallet
1330.0,2025-10-21,Gaji bulanan,Hiburan,Pemasukan,6250644.0,Transfer Bank
1331.0,2025-11-25,Spotify Premium,Pembayaran Langganan,Pengeluaran,27081.0,E-Wallet
1332.0,2025-07-10,Gaji bulanan,Gaji,Pemasukan,6202403.0,Transfer Bank
1333.0,2025-02-14,Bensin,Transportasi,Pengeluaran,61112.0,Kartu Debit
1334.0,2025-05-23,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,201806.0,E-Wallet
1335.0,2025-08-30,Tagihan internet,Pulsa & Internet,Pengeluaran,112387.0,Transfer Bank
1336.0,2026-03-20,Bonus,Gaji,Pemasukan,2918811.0,Transfer Bank
1337.0,2024-11-03,Netflix,Pembayaran Langganan,Pengeluaran,23007.0,Transfer Bank
1338.0,2026-04-10,Gaji bulanan,Gaji,Pemasukan,6483254.0,E-Wallet
1339.0,2024-10-23,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,226602.0,E-Wallet
1340.0,2024-09-15,Tiket bioskop,Hiburan,Pengeluaran,42482.0,E-Wallet
1341.0,2024-11-30,Taksi,Transportasi,Pengeluaran,92323.0,E-Wallet
1342.0,2024-08-19,Paket data,Pulsa & Internet,Pengeluaran,86382.0,Transfer Bank
1343.0,2024-12-30,Transfer teman,Transfer Teman/Keluarga,Pemasukan,181500.0,Kartu Debit
1344.0,2026-04-13,Transfer teman,Transfer Teman/Keluarga,Pemasukan,145299.0,E-Wallet
1345.0,2024-06-27,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,499140.0,Transfer Bank
1346.0,2025-02-07,Ojek online,Transportasi,Pengeluaran,18104.0,E-Wallet
1347.0,2025-11-08,Gaji bulanan,Gaji,Pemasukan,6418186.0,E-Wallet
,2025-06-27,Bonus,Gaji,Pemasukan,1854560.0,E-Wallet
1349.0,2024-06-01,Bonus,Gaji,Pemasukan,-2364618.0,E-Wallet
1350.0,2024-06-07,Bayar kos,Gaji,Pengeluaran,846014.0,Tunai
1351.0,2025-04-28,Taksi,Transportasi,Pengeluaran,25511.0,
1352.0,2025-06-19,Bonus,Gaji,Pemasukan,-2869658.0,Transfer Bank
1353.0,2025-02-17,Gaji bulanan,Gaji,Pemasukan,6031679.0,Kartu Debit
1354.0,2025-06-11,Gaji bulanan,Gaji,Pemasukan,6255702.0,Transfer Bank
1355.0,2025-12-01,Transfer teman,Transfer Teman/Keluarga,,252518.0,E-Wallet
1356.0,2026-02-11,Transfer teman,Transfer Teman/Keluarga,Pemasukan,216668.0,Kartu Debit
1357.0,2026-02-17,Pakaian baru,Belanja Bulanan,Pengeluaran,421028.0,E-Wallet
1358.0,2025-09-03,Bonus,Pembayaran Langganan,Pemasukan,2709730.0,Kartu Debit
1359.0,2025-06-14,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,72769.0,E-Wallet
1360.0,,Belanja dapur,Makanan & Minuman,Pengeluaran,326609.0,Kartu Debit
1361.0,2025-02-03,Bonus,Gaji,Pemasukan,1175435.0,Transfer Bank
1362.0,2024-07-09,Liburan,Hiburan,Pengeluaran,486289.0,Transfer Bank
1363.0,2024-06-25,Gaji bulanan,Gaji,Pemasukan,6337884.0,Kartu Debit
1364.0,2025-03-10,Transfer teman,Transfer Teman/Keluarga,Pemasukan,204084.0,Kartu Debit
1365.0,2026-04-16,Bonus,Gaji,Pemasukan,2303621.0,Kartu Debit
1366.0,2025-09-28,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,436490.0,Kartu Kredit
1367.0,2026-03-31,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,189662.0,E-Wallet
1368.0,2025-12-14,Jajan,Makanan & Minuman,Pengeluaran,-15985.0,Tunai
1369.0,2024-10-03,Kopi,Makanan & Minuman,Pengeluaran,23707.0,Kartu Kredit
1370.0,2024-09-28,Tagihan internet,Pulsa & Internet,Pengeluaran,90143.0,E-Wallet
1371.0,2025-01-02,Langganan streaming,Hiburan,Pengeluaran,44002.0,E-Wallet
1372.0,2024-09-15,Gaji bulanan,Gaji,Pemasukan,6126592.0,E-Wallet
1373.0,2025-08-06,Tiket bioskop,Hiburan,Pengeluaran,39341.0,Kartu Kredit
1374.0,2025-12-26,Gaji bulanan,Gaji,Pemasukan,6162816.0,Transfer Bank
1375.0,2025-04-15,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51018.0,Tunai
1376.0,2025-01-09,Jajan,Makanan & Minuman,Pengeluaran,52746.0,E-Wallet
1377.0,2025-09-11,Belanja dapur,Makanan & Minuman,Pengeluaran,343060.0,Kartu Debit
1378.0,2024-07-20,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,192007.0,Kartu Debit
1379.0,2026-04-07,Transfer teman,Transfer Teman/Keluarga,Pemasukan,235741.0,Kartu Debit
1380.0,2024-08-19,Konser,Hiburan,Pengeluaran,353924.0,Kartu Kredit
1381.0,2025-08-09,Transfer teman,Transfer Teman/Keluarga,Pemasukan,72317.0,Transfer Bank
1382.0,2025-01-04,Jajan,Makanan & Minuman,Pengeluaran,,E-Wallet
1383.0,2026-03-15,Tagihan internet,Pulsa & Internet,Pengeluaran,62607.0,Kartu Kredit
1384.0,,Transfer teman,Transfer Teman/Keluarga,Pemasukan,159043.0,Transfer Bank
1385.0,2025-11-14,Bonus,Gaji,Pemasukan,1589026.0,Transfer Bank
1386.0,2025-08-16,Transfer teman,Transfer Teman/Keluarga,Pemasukan,164710.0,E-Wallet
1387.0,2026-02-20,Ojek online,Transportasi,Pengeluaran,13432.0,Transfer Bank
1388.0,2024-11-20,Tiket KRL,Transportasi,Pengeluaran,91164.0,Kartu Debit
1389.0,2025-10-20,Tiket KRL,Transportasi,Pengeluaran,25303.0,Kartu Debit
1390.0,2024-12-13,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,63914.0,E-Wallet
1391.0,2026-05-11,Spotify Premium,Pembayaran Langganan,Pengeluaran,20957.0,Transfer Bank
1392.0,2026-03-08,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,137608.0,E-Wallet
1393.0,2025-12-09,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,125613.0,E-Wallet
1394.0,2024-11-22,Kirim uang keluarga,Transfer Teman/Keluarga,,75675.0,E-Wallet
1395.0,2024-07-05,Service AC kos,Tempat Tinggal,Pengeluaran,51941.0,Tunai
1396.0,2025-12-14,,Transfer Teman/Keluarga,Pemasukan,295133.0,E-Wallet
1397.0,2024-11-05,Kopi,Makanan & Minuman,Pengeluaran,16485.0,E-Wallet
1398.0,2024-12-30,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,117717.0,Transfer Bank
1399.0,2025-12-29,Bonus,Gaji,Pemasukan,2215662.0,E-Wallet
1400.0,2025-11-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,279106.0,Transfer Bank
1401.0,2024-10-12,Liburan,Hiburan,Pengeluaran,362908.0,Kartu Debit
1402.0,2025-05-01,Makan malam restoran,Makanan & Minuman,Pengeluaran,520050.0,Kartu Kredit
1403.0,2024-07-15,Transfer teman,Transfer Teman/Keluarga,Pemasukan,251577.0,Transfer Bank
1404.0,2025-12-08,Belanja dapur,Makanan & Minuman,Pengeluaran,304316.0,Kartu Kredit
1405.0,2025-01-28,Pakaian baru,Belanja Bulanan,Pengeluaran,209359.0,Tunai
1406.0,2025-08-23,Taksi,Transportasi,Pengeluaran,15945.0,Transfer Bank
1407.0,2025-10-14,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,276705.0,E-Wallet
1408.0,2025-05-16,Transfer teman,Transfer Teman/Keluarga,Pemasukan,86947.0,Kartu Debit
1409.0,2024-11-16,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,99277.0,Transfer Bank
1410.0,2026-04-29,Transfer teman,Transfer Teman/Keluarga,Pemasukan,55371.0,Transfer Bank
1411.0,2025-11-10,Taksi,Transportasi,Pengeluaran,56129.0,Kartu Debit
1412.0,2025-03-14,Jajan,Makanan & Minuman,Pengeluaran,43869.0,Tunai
1413.0,2026-05-01,Belanja dapur,Makanan & Minuman,Pengeluaran,416483.0,
1414.0,2026-03-07,Gaji bulanan,Gaji,Pemasukan,6233284.0,Transfer Bank
1415.0,2024-08-25,Transfer teman,Transfer Teman/Keluarga,Pemasukan,202476.0,Transfer Bank
1416.0,2024-12-23,Bayar kos,Tempat Tinggal,Pengeluaran,873035.0,E-Wallet
1417.0,2025-07-24,Kopi,Makanan & Minuman,Pengeluaran,34049.0,Tunai
1418.0,2024-07-14,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,127532.0,Kartu Debit
1419.0,2025-04-04,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,277854.0,
1420.0,2025-05-06,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,355519.0,Kartu Kredit
1421.0,2025-04-20,Pulsa prabayar,Pulsa & Internet,Pengeluaran,116075.0,Kartu Kredit
1422.0,2026-01-24,Makan malam restoran,Makanan & Minuman,Pengeluaran,292724.0,Kartu Kredit
1423.0,2026-03-17,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,142782.0,Transfer Bank
1424.0,2024-10-28,Transfer teman,Transfer Teman/Keluarga,Pemasukan,259530.0,Transfer Bank
1425.0,2024-06-11,Bonus,Gaji,Pemasukan,1185966.0,Transfer Bank
1426.0,2025-08-07,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50165.0,Transfer Bank
1427.0,2024-06-12,Bonus,Gaji,Pemasukan,2768992.0,E-Wallet
1428.0,2025-02-07,Tagihan internet,Pulsa & Internet,Pengeluaran,80211.0,Kartu Debit
1429.0,2025-02-21,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,341904.0,Tunai
1430.0,2024-11-30,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51303.0,Tunai
1431.0,2024-09-26,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,188888.0,Kartu Debit
1432.0,2025-02-04,Transfer teman,Transfer Teman/Keluarga,Pemasukan,86934.0,Kartu Debit
1433.0,2026-02-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,272804.0,E-Wallet
1434.0,2026-02-22,Tagihan internet,Pulsa & Internet,Pengeluaran,78807.0,Kartu Debit
1435.0,2026-04-22,Pakaian baru,Belanja Bulanan,Pengeluaran,282130.0,Kartu Kredit
1436.0,2025-05-23,Gaji bulanan,Hiburan,Pemasukan,6108674.0,Transfer Bank
1437.0,2025-03-20,Bonus,Gaji,Pemasukan,2270896.0,Kartu Debit
1438.0,2025-04-21,Tiket bioskop,Hiburan,Pengeluaran,38147.0,E-Wallet
1439.0,2025-11-26,Bonus,Gaji,Pemasukan,2112625.0,Kartu Debit
1440.0,2026-03-25,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,257391.0,Transfer Bank
1441.0,2025-05-20,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50459.0,Kartu Debit
1442.0,2026-05-04,Belanja dapur,Makanan & Minuman,Pengeluaran,584786.0,Kartu Kredit
1443.0,2025-12-27,Pulsa prabayar,Pulsa & Internet,Pengeluaran,68887.0,Kartu Debit
1444.0,2026-04-12,Makan malam restoran,Makanan & Minuman,Pengeluaran,-257173.0,Kartu Kredit
1445.0,2024-05-31,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,53697.0,Kartu Debit
1446.0,2026-01-05,Gaji bulanan,Hiburan,Pemasukan,6123710.0,Transfer Bank
1447.0,2025-10-11,Tiket bioskop,Hiburan,Pengeluaran,49696.0,Kartu Debit
1448.0,2026-02-08,Bonus,Gaji,Pemasukan,2913467.0,Kartu Debit
1449.0,2025-04-03,Transfer teman,Transfer Teman/Keluarga,Pemasukan,119778.0,E-Wallet
1450.0,2025-05-17,Gaji bulanan,Gaji,Pemasukan,6412197.0,Transfer Bank
1451.0,2026-04-14,Pakaian baru,Belanja Bulanan,Pengeluaran,407796.0,E-Wallet
1452.0,2026-02-11,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,320077.0,Kartu Debit
1453.0,2024-11-29,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,242705.0,E-Wallet
1454.0,2024-08-25,Bonus,Gaji,Pemasukan,1480164.0,Kartu Debit
1455.0,2025-09-02,Gaji bulanan,Gaji,Pemasukan,6217802.0,E-Wallet
1456.0,2025-11-26,Transfer teman,Transfer Teman/Keluarga,Pemasukan,208390.0,E-Wallet
1457.0,2025-06-20,Liburan,Hiburan,Pengeluaran,301830.0,E-Wallet
1458.0,2024-07-23,Makan malam restoran,Makanan & Minuman,Pengeluaran,384793.0,Tunai
1459.0,2025-12-15,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,137127.0,Transfer Bank
1460.0,2025-06-02,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,54059.0,E-Wallet
1461.0,2026-02-14,Service AC kos,Tempat Tinggal,Pengeluaran,51117.0,Transfer Bank
1462.0,2025-01-22,Transfer teman,Transfer Teman/Keluarga,Pemasukan,147710.0,E-Wallet
1463.0,2025-12-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,119072.0,Kartu Debit
1464.0,2026-02-15,Service AC kos,Tempat Tinggal,Pengeluaran,50764.0,E-Wallet
1465.0,2025-03-29,Langganan streaming,Hiburan,Pengeluaran,47545.0,E-Wallet
1466.0,2025-07-29,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,224034.0,E-Wallet
1467.0,2025-10-11,Jajan,Makanan & Minuman,Pengeluaran,16040.0,Tunai
1468.0,2025-04-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,73506.0,E-Wallet
1469.0,,Jajan,Makanan & Minuman,Pengeluaran,54648.0,E-Wallet
1470.0,2026-02-19,Tagihan internet,Pulsa & Internet,Pengeluaran,84397.0,E-Wallet
1471.0,2026-04-16,Bonus,Gaji,Pemasukan,1124042.0,Transfer Bank
1472.0,2026-03-24,Bensin,Transportasi,Pengeluaran,13633.0,E-Wallet
1473.0,2024-08-20,Transfer teman,Transfer Teman/Keluarga,Pemasukan,190804.0,Transfer Bank
1474.0,2024-11-29,Transfer teman,Transfer Teman/Keluarga,Pemasukan,99164.0,E-Wallet
1475.0,2026-01-27,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,187867.0,Transfer Bank
1476.0,2025-05-15,Bonus,Gaji,Pemasukan,1893110.0,Transfer Bank
1477.0,2025-04-27,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,487041.0,E-Wallet
1478.0,2024-10-24,Gaji bulanan,Gaji,Pemasukan,6003387.0,Kartu Debit
1479.0,2024-10-22,Jajan,Makanan & Minuman,Pengeluaran,62537.0,Tunai
1480.0,2024-08-31,Beli makan siang,Makanan & Minuman,Pengeluaran,42414.0,E-Wallet
1481.0,2024-09-09,Langganan streaming,Hiburan,Pengeluaran,37679.0,E-Wallet
1482.0,2026-02-27,Ojek online,Transportasi,Pengeluaran,45846.0,Transfer Bank
1483.0,2024-10-26,Kopi,Makanan & Minuman,Pengeluaran,15462.0,Tunai
1484.0,2025-10-22,,Gaji,Pemasukan,1818380.0,E-Wallet
1485.0,2025-07-04,Liburan,Hiburan,Pengeluaran,307702.0,Kartu Debit
1486.0,2024-11-05,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50820.0,Kartu Debit
1487.0,2025-06-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,243299.0,Transfer Bank
1488.0,2025-12-13,Gaji bulanan,Hiburan,Pemasukan,6028467.0,E-Wallet
1489.0,2025-12-10,Gaji bulanan,Gaji,Pemasukan,6352557.0,Transfer Bank
1490.0,2024-11-29,Gaji bulanan,Gaji,Pemasukan,6341375.0,E-Wallet
1491.0,2025-07-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,119248.0,E-Wallet
1492.0,2026-03-22,Bonus,Gaji,Pemasukan,-2150634.0,E-Wallet
1493.0,2025-02-26,Bayar kos,Tempat Tinggal,Pengeluaran,957074.0,Transfer Bank
1494.0,2025-08-10,Pakaian baru,Belanja Bulanan,Pengeluaran,416541.0,Kartu Debit
1495.0,2025-04-29,Cloud storage,Pembayaran Langganan,Pengeluaran,52797.0,E-Wallet
1496.0,2025-05-18,Gaji bulanan,Gaji,Pemasukan,6021055.0,Kartu Debit
1497.0,2025-01-01,Konser,Hiburan,Pengeluaran,400659.0,Transfer Bank
1498.0,2026-04-28,Bonus,Gaji,Pemasukan,2719813.0,E-Wallet
1499.0,2025-03-06,Konser,Hiburan,Pengeluaran,487693.0,
1500.0,2025-10-16,Bayar kos,Tempat Tinggal,Pengeluaran,863475.0,Tunai
1501.0,2024-12-28,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,113482.0,Kartu Debit
1502.0,2025-01-07,Spotify Premium,Pembayaran Langganan,Pengeluaran,25753.0,Kartu Debit
1503.0,2026-02-25,Bonus,Gaji,Pemasukan,2235559.0,E-Wallet
1504.0,2024-07-15,Bonus,Gaji,Pemasukan,2381825.0,Kartu Debit
1505.0,2025-01-12,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,184028.0,Transfer Bank
1506.0,2025-04-04,Langganan streaming,Hiburan,Pengeluaran,48278.0,Kartu Debit
1507.0,2026-02-04,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,273958.0,Transfer Bank
1508.0,2024-06-13,Spotify Premium,Pembayaran Langganan,Pengeluaran,27277.0,Kartu Debit
1509.0,,Bonus,Gaji,Pemasukan,1264798.0,Transfer Bank
1510.0,2025-06-02,Pakaian baru,Belanja Bulanan,Pengeluaran,365180.0,E-Wallet
1511.0,2026-04-26,Bensin,Transportasi,Pengeluaran,44925.0,E-Wallet
1512.0,2025-10-23,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,169761.0,Transfer Bank
1513.0,2024-10-31,Paket data,Pulsa & Internet,Pengeluaran,93459.0,E-Wallet
1514.0,2026-02-22,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,299025.0,E-Wallet
1515.0,2024-12-25,Bonus,Gaji,Pemasukan,1620119.0,Kartu Debit
1516.0,2025-04-12,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,123513.0,E-Wallet
1517.0,2025-04-20,Gaji bulanan,Gaji,Pemasukan,6369193.0,Kartu Debit
1518.0,2025-09-13,Tiket KRL,Transportasi,Pengeluaran,65229.0,Transfer Bank
1519.0,2025-01-17,Tiket KRL,Transportasi,Pengeluaran,16013.0,E-Wallet
1520.0,2026-05-21,Gaji bulanan,Gaji,Pemasukan,6161464.0,Transfer Bank
1521.0,2024-07-11,Bonus,Gaji,Pemasukan,1366340.0,Kartu Debit
1522.0,,Transfer teman,Transfer Teman/Keluarga,Pemasukan,273925.0,E-Wallet
1523.0,2025-10-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,55559.0,Kartu Debit
